1865,inform(food),"Lets skip the onion, but the rest looks delicious!","{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1866,inform(food),Don't really like onions,"{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1867,inform(food),Looks good!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1868,request(another),Okay,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1869,inform(food),That's it!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1870,request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1871,client_id: -LtZiY4PvillImRfUa0x,,,,,,,,,,,,,
1872,,hey,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1873,greeting,Mar,"{'intent': 'inform', 'entity': 'Mar', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1874,request(mood),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1875,request(from),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1876,request(usual_dinner),meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1877,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1878,request(healthy),doesnt matter,"{'intent': 'inform', 'entity': 0, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1879,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1880,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1881,inform(food),thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1882,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1883,client_id: -LtUzTa6_LAzF1I5h85O,,,,,,,,,,,,,
1884,,Hello Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1885,greeting,Susan,"{'intent': 'inform', 'entity': 'Susan', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1886,request(mood),Im fine and you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1887,request(from),Wales,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1888,request(usual_dinner),Chrips and cheese,"{'intent': 'inform', 'entity': ['cheese', 'crisps'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1889,request(filling),Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1890,request(healthy),What do you recommend,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1891,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1892,request(time),quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1893,inform(food),Thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1894,request(another),"No, thats fine","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1895,client_id: -Lt0FDoa8QrWwUY2en1n,,,,,,,,,,,,,
1896,,hiay,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1897,request(mood),could n you?,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1898,request(filling),light as i had lots of snacks this afternoon,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1899,request(healthy),pretty healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1900,request(diet),I don t eat dairy,"{'intent': 'inform', 'entity': 'dairy', 'entity_type': 'intolerances', 'polarity': None}",,,,,,,,,,,
1901,request(time),i have about 20min,"{'intent': 'inform', 'entity': 20, 'entity_type': 'duration', 'polarity': None}",,,,,,,,,,,
1902,inform(food),"ok, seems good\","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1903,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1904,inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1905,request(another),no i m good thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1906,inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1907,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1908,client_id: -LtGK1IKctr6L5Dtar6P,,,,,,,,,,,,,
1909,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1910,request(mood),I'm fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1911,request(filling),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1912,request(healthy),very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1913,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1914,request(time),i have some time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1915,inform(food),it is great idea,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1916,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1917,inform(food),sure. ilike it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1918,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1919,inform(food),i think it's not for me,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1920,inform(food),it's looks fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1921,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1922,inform(food),it's looks tasty,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1923,client_id: -LtGLEord2fvIDWduDeu,,,,,,,,,,,,,
1924,,hi cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1925,request(mood),"yeah, everything is good, thanks for asking","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1926,request(filling),a light dinner is nice,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1927,request(healthy),it doesnt necessarily have to be all that helthy,"{'intent': 'inform', 'entity': 0, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1928,request(diet),"no, none","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1929,request(time),there's no hurry,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1930,inform(food),"im no fan of avocado, though. any other suggestions?","{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1931,inform(food),"looks good, but maybe too healthy. im shooting for a heart attack before i turn 50","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1932,client_id: -LtPOmhNzEbXTXGCrTNu,,,,,,,,,,,,,
1933,,Hi Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1934,greeting,My name is Josh,"{'intent': 'inform', 'entity': 'Josh', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1935,request(mood),Everything is okay,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1936,request(from),Cambridge,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1937,request(usual_dinner),A dish with pasta or rice,"{'intent': 'inform', 'entity': ['pasta', 'rice'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1938,request(filling),A light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1939,request(healthy),not very,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1940,request(diet),none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1941,request(time),quick and easy,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1942,inform(food),Not a kale fan,"{'intent': 'inform', 'entity': ['kale'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1943,inform(food),No kale please,"{'intent': 'inform', 'entity': ['kale'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1944,inform(food),"sounds good, thank you cora","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1945,request(another),yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1946,inform(food),No kale cora,"{'intent': 'inform', 'entity': ['kale'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1947,inform(food),Looks tasty,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1948,client_id: -LtAWzAzodmJPxXCufLL,,,,,,,,,,,,,
1949,,eh,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1950,client_id: -LtUbLpoTuOobaAXSRn9,,,,,,,,,,,,,
1951,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1952,greeting,lucile,"{'intent': 'inform', 'entity': 'Lucile', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1953,request(mood),good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1954,request(from),here,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1955,request(usual_dinner),pasta,"{'intent': 'inform', 'entity': ['pasta'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1956,request(filling),light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1957,request(healthy),very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1958,request(diet),vegan,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
1959,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1960,inform(food),no borccoli please,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1961,inform(food),i don t like . broccoli,"{'intent': 'inform', 'entity': ['broccoli'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1962,inform(food),i don t like smoothies,"{'intent': 'inform', 'entity': ['smoothies'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1963,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1964,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1965,client_id: -Lt_0r-Zrb8M5vg74PYh,,,,,,,,,,,,,
1966,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1967,greeting,Dominika,"{'intent': 'inform', 'entity': 'Dominika', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1968,request(mood),im fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1969,request(from),"Warsaw, Poland","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1970,request(usual_dinner),"pasta, potatoes","{'intent': 'inform', 'entity': ['pasta', 'potato'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1971,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1972,request(healthy),not much,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1973,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1974,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1975,inform(food),nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1976,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1977,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1978,inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1979,request(another),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1980,client_id: -Lt_7pmda7NxXim5SgOT,,,,,,,,,,,,,
1981,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1982,greeting,Tiago,"{'intent': 'inform', 'entity': 'Tiago', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1983,request(mood),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1984,request(from),London,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1985,request(usual_dinner),Pasta with meat,"{'intent': 'inform', 'entity': ['pasta', 'meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1986,request(filling),Meet*,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1987,request(healthy),Average,"{'intent': 'inform', 'entity': 0, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1988,request(diet),Not really,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1989,request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1990,inform(food),Hello,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1991,request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1992,inform(food),Thanks!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1993,request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1994,client_id: -LtZwhPb-Xr3bkPGNo8X,,,,,,,,,,,,,
1995,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1996,greeting,My name's Daisy,"{'intent': 'inform', 'entity': 'Daisy', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1997,request(mood),"Yeah, thanks. I'm excited","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1998,request(from),"I live in England, we're not that far apart","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1999,request(usual_dinner),It depends on the day of the week and on what ingredients I have at home,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2000,request(filling),I'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2001,request(healthy),I want a balanced meal,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2002,request(diet),I do not eat fish,"{'intent': 'inform', 'entity': ['fish'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2003,request(time),I have time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2004,inform(food),I do not have butternut squash at home,"{'intent': 'inform', 'entity': ['butternut squash'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2005,inform(food),I would like something with meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2006,inform(food),I don't like avocado,"{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2007,inform(food),Do you have something that is not a soup?,"{'intent': 'inform', 'entity': ['soup'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2008,client_id: -LtjNcWZhLuFFPL8V-Q5,,,,,,,,,,,,,
2009,,hiya,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2010,client_id: -LtUvPjs2nrGEyjyccVy,,,,,,,,,,,,,
2011,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2012,greeting,Luca,"{'intent': 'inform', 'entity': 'Luca', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2013,request(mood),yes thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2014,request(from),in italy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2015,request(usual_dinner),"sometimes pizza, pasta and sometimes fish","{'intent': 'inform', 'entity': ['pizza', 'pasta', 'fish'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2016,request(filling),i preferred light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2017,request(healthy),not enough healthy,"{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2018,request(diet),nothing at all,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2019,request(time),sometimes I would have some times,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2020,inform(food),very easy,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2021,request(another),broccoli with pasta and prawns,"{'intent': 'inform', 'entity': ['broccoli', 'pasta', 'prawns'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2022,inform(food),probably,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2023,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2024,inform(food),not at all,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2025,inform(food),yes thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2026,request(another),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2027,client_id: -LtUuM4SWlKuXFbWnI33,,,,,,,,,,,,,
2028,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2029,greeting,Ben,"{'intent': 'inform', 'entity': 'Ben', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2030,request(mood),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2031,request(from),England,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2032,request(usual_dinner),"Pork, pasta, veg","{'intent': 'inform', 'entity': ['pasta', 'prok', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2033,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2034,request(healthy),A little,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2035,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2036,request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2037,inform(food),Nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2038,request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2039,inform(food),Thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2040,request(another),No],"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2041,client_id: -LtPND68U6o4ICIN2zQ9,,,,,,,,,,,,,
2042,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2043,greeting,James,"{'intent': 'inform', 'entity': 'James', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2044,request(mood),I am good thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2045,request(from),Near London in the UK,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2046,request(usual_dinner),"I have all kinds of different things, I don't have one thing I regularly have","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2047,request(filling),Hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2048,request(healthy),Reasonably healthy,"{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2049,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2050,request(time),I have some time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2051,inform(food),I don't like salmon,"{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2052,inform(food),That sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2053,request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2054,inform(food),That also sounds very nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2055,request(another),No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2056,client_id: -LteIcEhbbQ4I4_kVt3D,,,,,,,,,,,,,
2057,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2058,request(filling),Felling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2059,request(healthy),Moderately,"{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2060,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2061,request(time),i have tim,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2062,inform(food),i wont like that,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2063,inform(food),that looks nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2064,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2065,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2066,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2067,inform(food),yum,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2068,client_id: -Lt07EkYovVqBL4Sg1TP,,,,,,,,,,,,,
2069,,hiyA,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2070,client_id: -LtUuPHVzgmu1kZpAGTz,,,,,,,,,,,,,
2071,,HELLO,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2072,greeting,Kim,"{'intent': 'inform', 'entity': 'Kim', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2073,request(mood),Yes thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2074,request(from),"Telford, UK","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2075,request(usual_dinner),Something with salad or veg,"{'intent': 'inform', 'entity': ['salad', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2076,request(filling),Light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2077,request(healthy),Slightly,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2078,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2079,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2080,inform(food),mmmmm sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2081,request(another),what can i have with it,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2082,inform(food),great thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2083,request(another),no thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2084,client_id: -LteISoV4ZenF10nIQBR,,,,,,,,,,,,,
2085,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2086,request(filling),light dinner please,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2087,request(healthy),not too healthy,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2088,request(diet),I'm vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
2089,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2090,inform(food),I don't eat fish,"{'intent': 'inform', 'entity': ['fish'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2091,inform(food),I like cabbage but the instructions for that dish mentions sausages - I don't eat meat,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",2 intents,inform,meat,food,-,,,,,,
